carriers,locs,techs,timesteps,carrier_prod
electricity,Mainkofen,grid_electricity,2023-08-30 15:00:00,772.45
electricity,Mainkofen,grid_electricity,2023-08-30 16:00:00,724.55
electricity,Mainkofen,grid_electricity,2023-08-30 17:00:00,647.25
electricity,Mainkofen,grid_electricity,2023-08-30 18:00:00,610.15
electricity,Mainkofen,grid_electricity,2023-08-30 19:00:00,593.2
electricity,Mainkofen,grid_electricity,2023-08-30 20:00:00,610.8
electricity,Mainkofen,grid_electricity,2023-08-30 21:00:00,582.45
electricity,Mainkofen,grid_electricity,2023-08-30 22:00:00,556.3
electricity,Mainkofen,grid_electricity,2023-08-30 23:00:00,532.85
electricity,Mainkofen,grid_electricity,2023-08-31 00:00:00,519.65
electricity,Mainkofen,grid_electricity,2023-08-31 01:00:00,519.6
electricity,Mainkofen,grid_electricity,2023-08-31 02:00:00,527.5
electricity,Mainkofen,grid_electricity,2023-08-31 03:00:00,526.45
electricity,Mainkofen,grid_electricity,2023-08-31 04:00:00,530.65
electricity,Mainkofen,grid_electricity,2023-08-31 05:00:00,569.9
electricity,Mainkofen,grid_electricity,2023-08-31 06:00:00,613.65
electricity,Mainkofen,grid_electricity,2023-08-31 07:00:00,747.2
electricity,Mainkofen,grid_electricity,2023-08-31 08:00:00,824.75
electricity,Mainkofen,grid_electricity,2023-08-31 09:00:00,838.7
electricity,Mainkofen,grid_electricity,2023-08-31 10:00:00,793.75
electricity,Mainkofen,grid_electricity,2023-08-31 11:00:00,771.05
electricity,Mainkofen,grid_electricity,2023-08-31 12:00:00,752.45
electricity,Mainkofen,grid_electricity,2023-08-31 13:00:00,763.0
electricity,Mainkofen,grid_electricity,2023-08-31 14:00:00,762.55
electricity,Mainkofen,grid_electricity,2023-08-31 15:00:00,722.55
electricity,Mainkofen,grid_electricity,2023-08-31 16:00:00,689.3
electricity,Mainkofen,grid_electricity,2023-08-31 17:00:00,631.9
electricity,Mainkofen,grid_electricity,2023-08-31 18:00:00,599.15
electricity,Mainkofen,grid_electricity,2023-08-31 19:00:00,578.95
electricity,Mainkofen,grid_electricity,2023-08-31 20:00:00,594.7
electricity,Mainkofen,grid_electricity,2023-08-31 21:00:00,568.85
electricity,Mainkofen,grid_electricity,2023-08-31 22:00:00,543.4
electricity,Mainkofen,grid_electricity,2023-08-31 23:00:00,533.7
electricity,Mainkofen,grid_electricity,2023-09-01 00:00:00,538.0
electricity,Mainkofen,grid_electricity,2023-09-01 01:00:00,530.85
electricity,Mainkofen,grid_electricity,2023-09-01 02:00:00,516.65
electricity,Mainkofen,grid_electricity,2023-09-01 03:00:00,515.7
electricity,Mainkofen,grid_electricity,2023-09-01 04:00:00,518.25
electricity,Mainkofen,grid_electricity,2023-09-01 05:00:00,566.4
electricity,Mainkofen,grid_electricity,2023-09-01 06:00:00,638.05
electricity,Mainkofen,grid_electricity,2023-09-01 07:00:00,762.1
electricity,Mainkofen,grid_electricity,2023-09-01 08:00:00,837.6
electricity,Mainkofen,grid_electricity,2023-09-01 09:00:00,881.3
electricity,Mainkofen,grid_electricity,2023-09-01 10:00:00,826.05
electricity,Mainkofen,grid_electricity,2023-09-01 11:00:00,802.75
electricity,Mainkofen,grid_electricity,2023-09-01 12:00:00,751.95
electricity,Mainkofen,grid_electricity,2023-09-01 13:00:00,748.4
electricity,Mainkofen,grid_electricity,2023-09-01 14:00:00,732.0
electricity,Mainkofen,grid_electricity,2023-09-01 15:00:00,666.3
electricity,Mainkofen,grid_electricity,2023-09-01 16:00:00,644.8
electricity,Mainkofen,grid_electricity,2023-09-01 17:00:00,636.95
electricity,Mainkofen,grid_electricity,2023-09-01 18:00:00,606.3
electricity,Mainkofen,grid_electricity,2023-09-01 19:00:00,574.4
electricity,Mainkofen,grid_electricity,2023-09-01 20:00:00,585.2
electricity,Mainkofen,grid_electricity,2023-09-01 21:00:00,570.05
electricity,Mainkofen,grid_electricity,2023-09-01 22:00:00,549.0
electricity,Mainkofen,grid_electricity,2023-09-01 23:00:00,537.35
electricity,Mainkofen,grid_electricity,2023-09-02 00:00:00,524.05
electricity,Mainkofen,grid_electricity,2023-09-02 01:00:00,506.5
electricity,Mainkofen,grid_electricity,2023-09-02 02:00:00,504.55
electricity,Mainkofen,grid_electricity,2023-09-02 03:00:00,513.75
electricity,Mainkofen,grid_electricity,2023-09-02 04:00:00,526.3
electricity,Mainkofen,grid_electricity,2023-09-02 05:00:00,553.45
electricity,Mainkofen,grid_electricity,2023-09-02 06:00:00,572.55
electricity,Mainkofen,grid_electricity,2023-09-02 07:00:00,613.75
electricity,Mainkofen,grid_electricity,2023-09-02 08:00:00,667.75
electricity,Mainkofen,grid_electricity,2023-09-02 09:00:00,694.35
electricity,Mainkofen,grid_electricity,2023-09-02 10:00:00,663.55
electricity,Mainkofen,grid_electricity,2023-09-02 11:00:00,643.35
electricity,Mainkofen,grid_electricity,2023-09-02 12:00:00,627.25
electricity,Mainkofen,grid_electricity,2023-09-02 13:00:00,627.55
electricity,Mainkofen,grid_electricity,2023-09-02 14:00:00,635.85
electricity,Mainkofen,grid_electricity,2023-09-02 15:00:00,591.25
electricity,Mainkofen,grid_electricity,2023-09-02 16:00:00,591.1
electricity,Mainkofen,grid_electricity,2023-09-02 17:00:00,588.7
electricity,Mainkofen,grid_electricity,2023-09-02 18:00:00,573.8
electricity,Mainkofen,grid_electricity,2023-09-02 19:00:00,554.65
electricity,Mainkofen,grid_electricity,2023-09-02 20:00:00,585.15
electricity,Mainkofen,grid_electricity,2023-09-02 21:00:00,574.9
electricity,Mainkofen,grid_electricity,2023-09-02 22:00:00,545.0
electricity,Mainkofen,grid_electricity,2023-09-02 23:00:00,528.35
electricity,Mainkofen,grid_electricity,2023-09-03 00:00:00,519.6
electricity,Mainkofen,grid_electricity,2023-09-03 01:00:00,521.7
electricity,Mainkofen,grid_electricity,2023-09-03 02:00:00,523.0
electricity,Mainkofen,grid_electricity,2023-09-03 03:00:00,513.8
electricity,Mainkofen,grid_electricity,2023-09-03 04:00:00,509.95
electricity,Mainkofen,grid_electricity,2023-09-03 05:00:00,541.45
electricity,Mainkofen,grid_electricity,2023-09-03 06:00:00,580.2
electricity,Mainkofen,grid_electricity,2023-09-03 07:00:00,619.75
electricity,Mainkofen,grid_electricity,2023-09-03 08:00:00,650.65
electricity,Mainkofen,grid_electricity,2023-09-03 09:00:00,676.5
electricity,Mainkofen,grid_electricity,2023-09-03 10:00:00,626.15
electricity,Mainkofen,grid_electricity,2023-09-03 11:00:00,646.35
electricity,Mainkofen,grid_electricity,2023-09-03 12:00:00,646.6
electricity,Mainkofen,grid_electricity,2023-09-03 13:00:00,654.15
electricity,Mainkofen,grid_electricity,2023-09-03 14:00:00,623.4
electricity,Mainkofen,grid_electricity,2023-09-03 15:00:00,586.4
electricity,Mainkofen,grid_electricity,2023-09-03 16:00:00,574.0
electricity,Mainkofen,grid_electricity,2023-09-03 17:00:00,593.25
electricity,Mainkofen,grid_electricity,2023-09-03 18:00:00,583.8
electricity,Mainkofen,grid_electricity,2023-09-03 19:00:00,549.05
electricity,Mainkofen,grid_electricity,2023-09-03 20:00:00,572.85
electricity,Mainkofen,grid_electricity,2023-09-03 21:00:00,566.0
electricity,Mainkofen,grid_electricity,2023-09-03 22:00:00,550.7
electricity,Mainkofen,grid_electricity,2023-09-03 23:00:00,537.7
electricity,Mainkofen,grid_electricity,2023-09-04 00:00:00,528.15
electricity,Mainkofen,grid_electricity,2023-09-04 01:00:00,509.2
electricity,Mainkofen,grid_electricity,2023-09-04 02:00:00,513.05
electricity,Mainkofen,grid_electricity,2023-09-04 03:00:00,512.65
electricity,Mainkofen,grid_electricity,2023-09-04 04:00:00,541.7
electricity,Mainkofen,grid_electricity,2023-09-04 05:00:00,570.0
electricity,Mainkofen,grid_electricity,2023-09-04 06:00:00,610.25
electricity,Mainkofen,grid_electricity,2023-09-04 07:00:00,734.8
electricity,Mainkofen,grid_electricity,2023-09-04 08:00:00,804.95
electricity,Mainkofen,grid_electricity,2023-09-04 09:00:00,841.55
electricity,Mainkofen,grid_electricity,2023-09-04 10:00:00,374.15
electricity,Mainkofen,grid_electricity,2023-09-04 11:00:00,424.55
electricity,Mainkofen,grid_electricity,2023-09-04 12:00:00,767.3
electricity,Mainkofen,grid_electricity,2023-09-04 13:00:00,596.4
electricity,Mainkofen,grid_electricity,2023-09-04 14:00:00,697.7
electricity,Mainkofen,grid_electricity,2023-09-04 15:00:00,725.55
electricity,Mainkofen,grid_electricity,2023-09-04 16:00:00,664.55
electricity,Mainkofen,grid_electricity,2023-09-04 17:00:00,607.75
electricity,Mainkofen,grid_electricity,2023-09-04 18:00:00,575.85
electricity,Mainkofen,grid_electricity,2023-09-04 19:00:00,557.75
electricity,Mainkofen,grid_electricity,2023-09-04 20:00:00,589.85
electricity,Mainkofen,grid_electricity,2023-09-04 21:00:00,582.35
electricity,Mainkofen,grid_electricity,2023-09-04 22:00:00,546.8
electricity,Mainkofen,grid_electricity,2023-09-04 23:00:00,525.55
electricity,Mainkofen,grid_electricity,2023-09-05 00:00:00,518.1
electricity,Mainkofen,grid_electricity,2023-09-05 01:00:00,512.55
electricity,Mainkofen,grid_electricity,2023-09-05 02:00:00,521.8
electricity,Mainkofen,grid_electricity,2023-09-05 03:00:00,524.4
electricity,Mainkofen,grid_electricity,2023-09-05 04:00:00,535.4
electricity,Mainkofen,grid_electricity,2023-09-05 05:00:00,579.0
electricity,Mainkofen,grid_electricity,2023-09-05 06:00:00,637.3
electricity,Mainkofen,grid_electricity,2023-09-05 07:00:00,771.65
electricity,Mainkofen,grid_electricity,2023-09-05 08:00:00,845.2
electricity,Mainkofen,grid_electricity,2023-09-05 09:00:00,858.55
electricity,Mainkofen,grid_electricity,2023-09-05 10:00:00,802.55
electricity,Mainkofen,grid_electricity,2023-09-05 11:00:00,809.6
electricity,Mainkofen,grid_electricity,2023-09-05 12:00:00,786.6
electricity,Mainkofen,grid_electricity,2023-09-05 13:00:00,791.55
electricity,Mainkofen,grid_electricity,2023-09-05 14:00:00,787.25
electricity,Mainkofen,grid_electricity,2023-09-05 15:00:00,751.95
electricity,Mainkofen,grid_electricity,2023-09-05 16:00:00,708.9
electricity,Mainkofen,grid_electricity,2023-09-05 17:00:00,661.45
electricity,Mainkofen,grid_electricity,2023-09-05 18:00:00,635.3
electricity,Mainkofen,grid_electricity,2023-09-05 19:00:00,586.7
electricity,Mainkofen,grid_electricity,2023-09-05 20:00:00,597.85
electricity,Mainkofen,grid_electricity,2023-09-05 21:00:00,569.05
electricity,Mainkofen,grid_electricity,2023-09-05 22:00:00,549.45
electricity,Mainkofen,grid_electricity,2023-09-05 23:00:00,534.0
electricity,Mainkofen,grid_electricity,2023-09-06 00:00:00,527.05
electricity,Mainkofen,grid_electricity,2023-09-06 01:00:00,520.85
electricity,Mainkofen,grid_electricity,2023-09-06 02:00:00,503.75
electricity,Mainkofen,grid_electricity,2023-09-06 03:00:00,507.55
electricity,Mainkofen,grid_electricity,2023-09-06 04:00:00,518.5
electricity,Mainkofen,grid_electricity,2023-09-06 05:00:00,566.95
electricity,Mainkofen,grid_electricity,2023-09-06 06:00:00,629.0
electricity,Mainkofen,grid_electricity,2023-09-06 07:00:00,758.7
electricity,Mainkofen,grid_electricity,2023-09-06 08:00:00,807.3
electricity,Mainkofen,grid_electricity,2023-09-06 09:00:00,830.35
electricity,Mainkofen,grid_electricity,2023-09-06 10:00:00,821.85
electricity,Mainkofen,grid_electricity,2023-09-06 11:00:00,830.4
electricity,Mainkofen,grid_electricity,2023-09-06 12:00:00,774.55
electricity,Mainkofen,grid_electricity,2023-09-06 13:00:00,760.1
electricity,Mainkofen,grid_electricity,2023-09-06 14:00:00,779.75
electricity,Mainkofen,grid_electricity,2023-09-06 15:00:00,744.75
electricity,Mainkofen,grid_electricity,2023-09-06 16:00:00,690.3
electricity,Mainkofen,grid_electricity,2023-09-06 17:00:00,647.35
electricity,Mainkofen,grid_electricity,2023-09-06 18:00:00,593.5
electricity,Mainkofen,grid_electricity,2023-09-06 19:00:00,570.25
electricity,Mainkofen,grid_electricity,2023-09-06 20:00:00,591.8
electricity,Mainkofen,grid_electricity,2023-09-06 21:00:00,589.45
electricity,Mainkofen,grid_electricity,2023-09-06 22:00:00,560.95
electricity,Mainkofen,grid_electricity,2023-09-06 23:00:00,540.85
electricity,Mainkofen,grid_electricity,2023-09-07 00:00:00,521.35
electricity,Mainkofen,grid_electricity,2023-09-07 01:00:00,509.4
electricity,Mainkofen,grid_electricity,2023-09-07 02:00:00,510.8
electricity,Mainkofen,grid_electricity,2023-09-07 03:00:00,526.8
electricity,Mainkofen,grid_electricity,2023-09-07 04:00:00,541.15
electricity,Mainkofen,grid_electricity,2023-09-07 05:00:00,556.3
electricity,Mainkofen,grid_electricity,2023-09-07 06:00:00,607.75
electricity,Mainkofen,grid_electricity,2023-09-07 07:00:00,723.75
electricity,Mainkofen,grid_electricity,2023-09-07 08:00:00,827.8
electricity,Mainkofen,grid_electricity,2023-09-07 09:00:00,838.65
electricity,Mainkofen,grid_electricity,2023-09-07 10:00:00,797.85
electricity,Mainkofen,grid_electricity,2023-09-07 11:00:00,794.1
electricity,Mainkofen,grid_electricity,2023-09-07 12:00:00,763.4
electricity,Mainkofen,grid_electricity,2023-09-07 13:00:00,780.0
electricity,Mainkofen,grid_electricity,2023-09-07 14:00:00,784.8
electricity,Mainkofen,grid_electricity,2023-09-07 15:00:00,739.9
electricity,Mainkofen,grid_electricity,2023-09-07 16:00:00,672.85
electricity,Mainkofen,grid_electricity,2023-09-07 17:00:00,632.1
electricity,Mainkofen,grid_electricity,2023-09-07 18:00:00,621.45
electricity,Mainkofen,grid_electricity,2023-09-07 19:00:00,625.65
electricity,Mainkofen,grid_electricity,2023-09-07 20:00:00,625.4
electricity,Mainkofen,grid_electricity,2023-09-07 21:00:00,575.8
electricity,Mainkofen,grid_electricity,2023-09-07 22:00:00,547.5
electricity,Mainkofen,grid_electricity,2023-09-07 23:00:00,530.2
electricity,Mainkofen,grid_electricity,2023-09-08 00:00:00,533.05
electricity,Mainkofen,grid_electricity,2023-09-08 01:00:00,532.5
electricity,Mainkofen,grid_electricity,2023-09-08 02:00:00,521.35
electricity,Mainkofen,grid_electricity,2023-09-08 03:00:00,516.75
electricity,Mainkofen,grid_electricity,2023-09-08 04:00:00,511.85
electricity,Mainkofen,grid_electricity,2023-09-08 05:00:00,557.4
electricity,Mainkofen,grid_electricity,2023-09-08 06:00:00,618.3
electricity,Mainkofen,grid_electricity,2023-09-08 07:00:00,734.1
electricity,Mainkofen,grid_electricity,2023-09-08 08:00:00,808.5
electricity,Mainkofen,grid_electricity,2023-09-08 09:00:00,836.45
electricity,Mainkofen,grid_electricity,2023-09-08 10:00:00,783.95
electricity,Mainkofen,grid_electricity,2023-09-08 11:00:00,763.2
electricity,Mainkofen,grid_electricity,2023-09-08 12:00:00,723.3
electricity,Mainkofen,grid_electricity,2023-09-08 13:00:00,701.8
electricity,Mainkofen,grid_electricity,2023-09-08 14:00:00,711.6
electricity,Mainkofen,grid_electricity,2023-09-08 15:00:00,655.85
electricity,Mainkofen,grid_electricity,2023-09-08 16:00:00,636.15
electricity,Mainkofen,grid_electricity,2023-09-08 17:00:00,627.25
electricity,Mainkofen,grid_electricity,2023-09-08 18:00:00,607.2
electricity,Mainkofen,grid_electricity,2023-09-08 19:00:00,579.1
electricity,Mainkofen,grid_electricity,2023-09-08 20:00:00,595.9
electricity,Mainkofen,grid_electricity,2023-09-08 21:00:00,577.55
electricity,Mainkofen,grid_electricity,2023-09-08 22:00:00,557.1
electricity,Mainkofen,grid_electricity,2023-09-08 23:00:00,537.5
electricity,Mainkofen,grid_electricity,2023-09-09 00:00:00,514.55
electricity,Mainkofen,grid_electricity,2023-09-09 01:00:00,511.4
electricity,Mainkofen,grid_electricity,2023-09-09 02:00:00,510.8
electricity,Mainkofen,grid_electricity,2023-09-09 03:00:00,529.9
electricity,Mainkofen,grid_electricity,2023-09-09 04:00:00,531.3
electricity,Mainkofen,grid_electricity,2023-09-09 05:00:00,538.55
electricity,Mainkofen,grid_electricity,2023-09-09 06:00:00,580.15
electricity,Mainkofen,grid_electricity,2023-09-09 07:00:00,603.05
electricity,Mainkofen,grid_electricity,2023-09-09 08:00:00,650.55
electricity,Mainkofen,grid_electricity,2023-09-09 09:00:00,687.55
electricity,Mainkofen,grid_electricity,2023-09-09 10:00:00,626.2
electricity,Mainkofen,grid_electricity,2023-09-09 11:00:00,632.7
electricity,Mainkofen,grid_electricity,2023-09-09 12:00:00,626.7
electricity,Mainkofen,grid_electricity,2023-09-09 13:00:00,647.95
electricity,Mainkofen,grid_electricity,2023-09-09 14:00:00,638.25
electricity,Mainkofen,grid_electricity,2023-09-09 15:00:00,587.1
electricity,Mainkofen,grid_electricity,2023-09-09 16:00:00,579.95
electricity,Mainkofen,grid_electricity,2023-09-09 17:00:00,580.55
electricity,Mainkofen,grid_electricity,2023-09-09 18:00:00,572.35
electricity,Mainkofen,grid_electricity,2023-09-09 19:00:00,568.8
electricity,Mainkofen,grid_electricity,2023-09-09 20:00:00,598.85
electricity,Mainkofen,grid_electricity,2023-09-09 21:00:00,570.6
electricity,Mainkofen,grid_electricity,2023-09-09 22:00:00,547.85
electricity,Mainkofen,grid_electricity,2023-09-09 23:00:00,531.2
electricity,Mainkofen,grid_electricity,2023-09-10 00:00:00,530.45
electricity,Mainkofen,grid_electricity,2023-09-10 01:00:00,522.4
electricity,Mainkofen,grid_electricity,2023-09-10 02:00:00,509.55
electricity,Mainkofen,grid_electricity,2023-09-10 03:00:00,506.6
electricity,Mainkofen,grid_electricity,2023-09-10 04:00:00,514.7
electricity,Mainkofen,grid_electricity,2023-09-10 05:00:00,552.85
electricity,Mainkofen,grid_electricity,2023-09-10 06:00:00,586.3
electricity,Mainkofen,grid_electricity,2023-09-10 07:00:00,628.2
electricity,Mainkofen,grid_electricity,2023-09-10 08:00:00,649.05
electricity,Mainkofen,grid_electricity,2023-09-10 09:00:00,691.05
electricity,Mainkofen,grid_electricity,2023-09-10 10:00:00,646.65
electricity,Mainkofen,grid_electricity,2023-09-10 11:00:00,647.3
electricity,Mainkofen,grid_electricity,2023-09-10 12:00:00,638.5
electricity,Mainkofen,grid_electricity,2023-09-10 13:00:00,632.5
electricity,Mainkofen,grid_electricity,2023-09-10 14:00:00,615.4
electricity,Mainkofen,grid_electricity,2023-09-10 15:00:00,599.3
electricity,Mainkofen,grid_electricity,2023-09-10 16:00:00,602.9
electricity,Mainkofen,grid_electricity,2023-09-10 17:00:00,599.6
electricity,Mainkofen,grid_electricity,2023-09-10 18:00:00,580.55
electricity,Mainkofen,grid_electricity,2023-09-10 19:00:00,565.35
electricity,Mainkofen,grid_electricity,2023-09-10 20:00:00,590.45
electricity,Mainkofen,grid_electricity,2023-09-10 21:00:00,581.3
electricity,Mainkofen,grid_electricity,2023-09-10 22:00:00,557.9
electricity,Mainkofen,grid_electricity,2023-09-10 23:00:00,525.75
electricity,Mainkofen,grid_electricity,2023-09-11 00:00:00,520.55
electricity,Mainkofen,grid_electricity,2023-09-11 01:00:00,510.3
electricity,Mainkofen,grid_electricity,2023-09-11 02:00:00,524.45
electricity,Mainkofen,grid_electricity,2023-09-11 03:00:00,523.65
electricity,Mainkofen,grid_electricity,2023-09-11 04:00:00,524.4
electricity,Mainkofen,grid_electricity,2023-09-11 05:00:00,560.45
electricity,Mainkofen,grid_electricity,2023-09-11 06:00:00,612.5
electricity,Mainkofen,grid_electricity,2023-09-11 07:00:00,736.4
electricity,Mainkofen,grid_electricity,2023-09-11 08:00:00,827.4
electricity,Mainkofen,grid_electricity,2023-09-11 09:00:00,857.0
electricity,Mainkofen,grid_electricity,2023-09-11 10:00:00,786.25
electricity,Mainkofen,grid_electricity,2023-09-11 11:00:00,775.1
electricity,Mainkofen,grid_electricity,2023-09-11 12:00:00,753.45
electricity,Mainkofen,grid_electricity,2023-09-11 13:00:00,760.9
electricity,Mainkofen,grid_electricity,2023-09-11 14:00:00,758.95
electricity,Mainkofen,grid_electricity,2023-09-11 15:00:00,703.85
electricity,Mainkofen,grid_electricity,2023-09-11 16:00:00,682.05
electricity,Mainkofen,grid_electricity,2023-09-11 17:00:00,629.35
electricity,Mainkofen,grid_electricity,2023-09-11 18:00:00,612.35
electricity,Mainkofen,grid_electricity,2023-09-11 19:00:00,591.6
electricity,Mainkofen,grid_electricity,2023-09-11 20:00:00,599.9
electricity,Mainkofen,grid_electricity,2023-09-11 21:00:00,578.55
electricity,Mainkofen,grid_electricity,2023-09-11 22:00:00,550.75
electricity,Mainkofen,grid_electricity,2023-09-11 23:00:00,551.95
electricity,Mainkofen,grid_electricity,2023-09-12 00:00:00,531.6
electricity,Mainkofen,grid_electricity,2023-09-12 01:00:00,519.15
electricity,Mainkofen,grid_electricity,2023-09-12 02:00:00,512.65
electricity,Mainkofen,grid_electricity,2023-09-12 03:00:00,515.3
electricity,Mainkofen,grid_electricity,2023-09-12 04:00:00,544.75
electricity,Mainkofen,grid_electricity,2023-09-12 05:00:00,572.05
electricity,Mainkofen,grid_electricity,2023-09-12 06:00:00,626.4
electricity,Mainkofen,grid_electricity,2023-09-12 07:00:00,749.8
electricity,Mainkofen,grid_electricity,2023-09-12 08:00:00,810.9
electricity,Mainkofen,grid_electricity,2023-09-12 09:00:00,846.95
electricity,Mainkofen,grid_electricity,2023-09-12 10:00:00,787.5
electricity,Mainkofen,grid_electricity,2023-09-12 11:00:00,807.0
electricity,Mainkofen,grid_electricity,2023-09-12 12:00:00,798.1
electricity,Mainkofen,grid_electricity,2023-09-12 13:00:00,787.7
electricity,Mainkofen,grid_electricity,2023-09-12 14:00:00,775.9
electricity,Mainkofen,grid_electricity,2023-09-12 15:00:00,730.1
electricity,Mainkofen,grid_electricity,2023-09-12 16:00:00,691.6
electricity,Mainkofen,grid_electricity,2023-09-12 17:00:00,646.35
electricity,Mainkofen,grid_electricity,2023-09-12 18:00:00,625.2
electricity,Mainkofen,grid_electricity,2023-09-12 19:00:00,614.7
electricity,Mainkofen,grid_electricity,2023-09-12 20:00:00,636.35
electricity,Mainkofen,grid_electricity,2023-09-12 21:00:00,604.85
electricity,Mainkofen,grid_electricity,2023-09-12 22:00:00,584.2
electricity,Mainkofen,grid_electricity,2023-09-12 23:00:00,550.45
electricity,Mainkofen,grid_electricity,2023-09-13 00:00:00,528.05
electricity,Mainkofen,grid_electricity,2023-09-13 01:00:00,519.2
electricity,Mainkofen,grid_electricity,2023-09-13 02:00:00,518.8
electricity,Mainkofen,grid_electricity,2023-09-13 03:00:00,525.15
electricity,Mainkofen,grid_electricity,2023-09-13 04:00:00,541.7
electricity,Mainkofen,grid_electricity,2023-09-13 05:00:00,573.4
electricity,Mainkofen,grid_electricity,2023-09-13 06:00:00,603.55
electricity,Mainkofen,grid_electricity,2023-09-13 07:00:00,723.65
electricity,Mainkofen,grid_electricity,2023-09-13 08:00:00,826.25
electricity,Mainkofen,grid_electricity,2023-09-13 09:00:00,879.2
electricity,Mainkofen,grid_electricity,2023-09-13 10:00:00,814.3
electricity,Mainkofen,grid_electricity,2023-09-13 11:00:00,778.2
electricity,Mainkofen,grid_electricity,2023-09-13 12:00:00,758.45
electricity,Mainkofen,grid_electricity,2023-09-13 13:00:00,756.2
electricity,Mainkofen,grid_electricity,2023-09-13 14:00:00,796.55
electricity,Mainkofen,grid_electricity,2023-09-13 15:00:00,733.7
electricity,Mainkofen,grid_electricity,2023-09-13 16:00:00,673.2
electricity,Mainkofen,grid_electricity,2023-09-13 17:00:00,628.6
electricity,Mainkofen,grid_electricity,2023-09-13 18:00:00,596.5
electricity,Mainkofen,grid_electricity,2023-09-13 19:00:00,595.5
electricity,Mainkofen,grid_electricity,2023-09-13 20:00:00,609.85
electricity,Mainkofen,grid_electricity,2023-09-13 21:00:00,578.5
electricity,Mainkofen,grid_electricity,2023-09-13 22:00:00,551.7
electricity,Mainkofen,grid_electricity,2023-09-13 23:00:00,528.35
electricity,Mainkofen,grid_electricity,2023-09-14 00:00:00,523.5
electricity,Mainkofen,grid_electricity,2023-09-14 01:00:00,529.2
electricity,Mainkofen,grid_electricity,2023-09-14 02:00:00,518.05
electricity,Mainkofen,grid_electricity,2023-09-14 03:00:00,515.4
electricity,Mainkofen,grid_electricity,2023-09-14 04:00:00,531.05
electricity,Mainkofen,grid_electricity,2023-09-14 05:00:00,567.6
electricity,Mainkofen,grid_electricity,2023-09-14 06:00:00,640.6
electricity,Mainkofen,grid_electricity,2023-09-14 07:00:00,740.85
electricity,Mainkofen,grid_electricity,2023-09-14 08:00:00,816.25
electricity,Mainkofen,grid_electricity,2023-09-14 09:00:00,872.5
electricity,Mainkofen,grid_electricity,2023-09-14 10:00:00,811.0
electricity,Mainkofen,grid_electricity,2023-09-14 11:00:00,790.05
electricity,Mainkofen,grid_electricity,2023-09-14 12:00:00,771.05
electricity,Mainkofen,grid_electricity,2023-09-14 13:00:00,779.5
electricity,Mainkofen,grid_electricity,2023-09-14 14:00:00,770.05
electricity,Mainkofen,grid_electricity,2023-09-14 15:00:00,731.1
electricity,Mainkofen,grid_electricity,2023-09-14 16:00:00,678.8
electricity,Mainkofen,grid_electricity,2023-09-14 17:00:00,648.8
electricity,Mainkofen,grid_electricity,2023-09-14 18:00:00,607.8
electricity,Mainkofen,grid_electricity,2023-09-14 19:00:00,603.55
electricity,Mainkofen,grid_electricity,2023-09-14 20:00:00,602.6
electricity,Mainkofen,grid_electricity,2023-09-14 21:00:00,595.35
electricity,Mainkofen,grid_electricity,2023-09-14 22:00:00,562.95
electricity,Mainkofen,grid_electricity,2023-09-14 23:00:00,533.7
electricity,Mainkofen,grid_electricity,2023-09-15 00:00:00,1191.0796
electricity,Mainkofen,grid_electricity,2023-09-15 01:00:00,1184.9571
electricity,Mainkofen,grid_electricity,2023-09-15 02:00:00,1184.7634
electricity,Mainkofen,grid_electricity,2023-09-15 03:00:00,1190.2271
electricity,Mainkofen,grid_electricity,2023-09-15 04:00:00,1199.3334
electricity,Mainkofen,grid_electricity,2023-09-15 05:00:00,1224.6759
electricity,Mainkofen,grid_electricity,2023-09-15 06:00:00,1268.0371
electricity,Mainkofen,grid_electricity,2023-09-15 07:00:00,1349.2959
electricity,Mainkofen,grid_electricity,2023-09-15 08:00:00,1410.2496
electricity,Mainkofen,grid_electricity,2023-09-15 09:00:00,1436.2509
electricity,Mainkofen,grid_electricity,2023-09-15 10:00:00,1410.4434
electricity,Mainkofen,grid_electricity,2023-09-15 11:00:00,1367.4696
electricity,Mainkofen,grid_electricity,2023-09-15 12:00:00,1323.6046
electricity,Mainkofen,grid_electricity,2023-09-15 13:00:00,1318.2184
electricity,Mainkofen,grid_electricity,2023-09-15 14:00:00,1333.0209
electricity,Mainkofen,grid_electricity,2023-09-15 15:00:00,1287.0634
electricity,Mainkofen,grid_electricity,2023-09-15 16:00:00,1275.0121
electricity,Mainkofen,grid_electricity,2023-09-15 17:00:00,1257.9621
electricity,Mainkofen,grid_electricity,2023-09-15 18:00:00,1238.2384
electricity,Mainkofen,grid_electricity,2023-09-15 19:00:00,1235.9521
electricity,Mainkofen,grid_electricity,2023-09-15 20:00:00,1262.6896
electricity,Mainkofen,grid_electricity,2023-09-15 21:00:00,1242.5009
electricity,Mainkofen,grid_electricity,2023-09-15 22:00:00,1210.0671
electricity,Mainkofen,grid_electricity,2023-09-15 23:00:00,1197.1634
electricity,Mainkofen,grid_electricity,2023-09-16 00:00:00,1188.8321
electricity,Mainkofen,grid_electricity,2023-09-16 01:00:00,1199.2171
electricity,Mainkofen,grid_electricity,2023-09-16 02:00:00,1195.9234
electricity,Mainkofen,grid_electricity,2023-09-16 03:00:00,1188.5221
